,lon,lat
1168,-45.25,0.75
1169,-45.25,1.0
1170,-45.25,1.25
1171,-45.25,1.5
1172,-45.25,1.75
1173,-45.25,2.0
1174,-45.25,2.25
1175,-45.0,-29.25
1176,-45.0,-29.0
1177,-45.0,-28.75
1178,-45.0,-28.5
1179,-45.0,-28.25
1180,-45.0,-28.0
1181,-45.0,-27.75
1182,-45.0,-27.5
1183,-45.0,-27.25
1184,-45.0,-27.0
1185,-45.0,-26.75
1186,-45.0,-26.5
1187,-45.0,-26.25
1188,-45.0,-26.0
1189,-45.0,-25.75
1190,-45.0,-25.5
1191,-45.0,-25.25
1192,-45.0,-25.0
1193,-45.0,-24.75
1194,-45.0,-24.5
1195,-45.0,-24.25
1196,-45.0,-24.0
1197,-45.0,-23.75
1198,-45.0,-23.5
1199,-45.0,-1.5
1200,-45.0,-1.25
1201,-45.0,-1.0
1202,-45.0,-0.75
1203,-45.0,-0.5
1204,-45.0,-0.25
1205,-45.0,0.0
1206,-45.0,0.25
1207,-45.0,0.5
1208,-45.0,0.75
1209,-45.0,1.0
1210,-45.0,1.25
1211,-45.0,1.5
1212,-45.0,1.75
1213,-45.0,2.0
1214,-44.75,-28.5
1215,-44.75,-28.25
1216,-44.75,-28.0
1217,-44.75,-27.75
1218,-44.75,-27.5
1219,-44.75,-27.25
1220,-44.75,-27.0
1221,-44.75,-26.75
1222,-44.75,-26.5
1223,-44.75,-26.25
1224,-44.75,-26.0
1225,-44.75,-25.75
1226,-44.75,-25.5
1227,-44.75,-25.25
1228,-44.75,-25.0
1229,-44.75,-24.75
1230,-44.75,-24.5
1231,-44.75,-24.25
1232,-44.75,-24.0
1233,-44.75,-23.75
1234,-44.75,-23.5
1235,-44.75,-1.5
1236,-44.75,-1.25
1237,-44.75,-1.0
1238,-44.75,-0.75
1239,-44.75,-0.5
1240,-44.75,-0.25
1241,-44.75,0.0
1242,-44.75,0.25
1243,-44.75,0.5
1244,-44.75,0.75
1245,-44.75,1.0
1246,-44.75,1.25
1247,-44.75,1.5
1248,-44.75,1.75
1249,-44.75,2.0
1250,-44.5,-27.25
1251,-44.5,-27.0
1252,-44.5,-26.75
1253,-44.5,-26.5
1254,-44.5,-26.25
1255,-44.5,-26.0
1256,-44.5,-25.75
1257,-44.5,-25.5
1258,-44.5,-25.25
1259,-44.5,-25.0
1260,-44.5,-24.75
1261,-44.5,-24.5
1262,-44.5,-24.25
1263,-44.5,-24.0
1264,-44.5,-23.75
1265,-44.5,-23.5
1266,-44.5,-23.25
1267,-44.5,-23.0
1268,-44.5,-1.75
1269,-44.5,-1.5
1270,-44.5,-1.25
1271,-44.5,-1.0
1272,-44.5,-0.75
1273,-44.5,-0.5
1274,-44.5,-0.25
1275,-44.5,0.0
1276,-44.5,0.25
1277,-44.5,0.5
1278,-44.5,0.75
1279,-44.5,1.0
1280,-44.5,1.25
1281,-44.5,1.5
1282,-44.5,1.75
1283,-44.5,2.0
1284,-44.25,-27.0
1285,-44.25,-26.75
1286,-44.25,-26.5
1287,-44.25,-26.25
1288,-44.25,-26.0
1289,-44.25,-25.75
1290,-44.25,-25.5
1291,-44.25,-25.25
1292,-44.25,-25.0
1293,-44.25,-24.75
1294,-44.25,-24.5
1295,-44.25,-24.25
1296,-44.25,-24.0
1297,-44.25,-23.75
1298,-44.25,-23.5
1299,-44.25,-23.25
1300,-44.25,-23.0
1301,-44.25,-2.25
1302,-44.25,-2.0
1303,-44.25,-1.75
1304,-44.25,-1.5
1305,-44.25,-1.25
1306,-44.25,-1.0
1307,-44.25,-0.75
1308,-44.25,-0.5
1309,-44.25,-0.25
1310,-44.25,0.0
1311,-44.25,0.25
1312,-44.25,0.5
1313,-44.25,0.75
1314,-44.25,1.0
1315,-44.25,1.25
1316,-44.25,1.5
1317,-44.25,1.75
1318,-44.0,-27.0
1319,-44.0,-26.75
1320,-44.0,-26.5
1321,-44.0,-26.25
1322,-44.0,-26.0
1323,-44.0,-25.75
1324,-44.0,-25.5
1325,-44.0,-25.25
1326,-44.0,-25.0
1327,-44.0,-24.75
1328,-44.0,-24.5
1329,-44.0,-24.25
1330,-44.0,-24.0
1331,-44.0,-23.75
1332,-44.0,-23.5
1333,-44.0,-23.25
1334,-44.0,-23.0
1335,-44.0,-22.75
1336,-44.0,-2.5
1337,-44.0,-2.25
1338,-44.0,-2.0
1339,-44.0,-1.75
1340,-44.0,-1.5
1341,-44.0,-1.25
1342,-44.0,-1.0
1343,-44.0,-0.75
1344,-44.0,-0.5
1345,-44.0,-0.25
1346,-44.0,0.0
1347,-44.0,0.25
1348,-44.0,0.5
1349,-44.0,0.75
1350,-44.0,1.0
1351,-44.0,1.25
1352,-44.0,1.5
1353,-44.0,1.75
1354,-43.75,-26.75
1355,-43.75,-26.5
1356,-43.75,-26.25
1357,-43.75,-26.0
1358,-43.75,-25.75
1359,-43.75,-25.5
1360,-43.75,-25.25
1361,-43.75,-25.0
1362,-43.75,-24.75
1363,-43.75,-24.5
1364,-43.75,-24.25
1365,-43.75,-24.0
1366,-43.75,-23.75
1367,-43.75,-23.5
1368,-43.75,-23.25
1369,-43.75,-22.75
1370,-43.75,-22.5
1371,-43.75,-2.25
1372,-43.75,-2.0
1373,-43.75,-1.75
1374,-43.75,-1.5
1375,-43.75,-1.25
1376,-43.75,-1.0
1377,-43.75,-0.75
1378,-43.75,-0.5
1379,-43.75,-0.25
1380,-43.75,0.0
1381,-43.75,0.25
1382,-43.75,0.5
1383,-43.75,0.75
1384,-43.75,1.0
1385,-43.75,1.25
1386,-43.75,1.5
1387,-43.75,1.75
1388,-43.5,-26.75
1389,-43.5,-26.5
1390,-43.5,-26.25
1391,-43.5,-26.0
1392,-43.5,-25.75
1393,-43.5,-25.5
1394,-43.5,-25.25
1395,-43.5,-25.0
1396,-43.5,-24.75
1397,-43.5,-24.5
1398,-43.5,-24.25
1399,-43.5,-24.0
1400,-43.5,-23.75
1401,-43.5,-23.5
1402,-43.5,-23.25
1403,-43.5,-22.75
1404,-43.5,-22.5
1405,-43.5,-2.25
1406,-43.5,-2.0
1407,-43.5,-1.75
1408,-43.5,-1.5
1409,-43.5,-1.25
1410,-43.5,-1.0
1411,-43.5,-0.75
1412,-43.5,-0.5
1413,-43.5,-0.25
1414,-43.5,0.0
1415,-43.5,0.25
1416,-43.5,0.5
1417,-43.5,0.75
1418,-43.5,1.0
1419,-43.5,1.25
1420,-43.5,1.5
1421,-43.25,-26.75
1422,-43.25,-26.5
1423,-43.25,-26.25
1424,-43.25,-26.0
1425,-43.25,-25.75
1426,-43.25,-25.5
1427,-43.25,-25.25
1428,-43.25,-25.0
1429,-43.25,-24.75
1430,-43.25,-24.5
1431,-43.25,-24.25
1432,-43.25,-24.0
1433,-43.25,-23.75
1434,-43.25,-23.5
1435,-43.25,-23.25
1436,-43.25,-22.75
1437,-43.25,-22.5
1438,-43.25,-22.25
1439,-43.25,-2.25
1440,-43.25,-2.0
1441,-43.25,-1.75
1442,-43.25,-1.5
1443,-43.25,-1.25
1444,-43.25,-1.0
1445,-43.25,-0.75
1446,-43.25,-0.5
1447,-43.25,-0.25
1448,-43.25,0.0
1449,-43.25,0.25
1450,-43.25,0.5
1451,-43.25,0.75
1452,-43.25,1.0
1453,-43.25,1.25
1454,-43.25,1.5
1455,-43.0,-26.5
1456,-43.0,-26.25
1457,-43.0,-26.0
1458,-43.0,-25.75
1459,-43.0,-25.5
1460,-43.0,-25.25
1461,-43.0,-25.0
1462,-43.0,-24.75
1463,-43.0,-24.5
1464,-43.0,-24.25
1465,-43.0,-24.0
1466,-43.0,-23.75
1467,-43.0,-23.5
1468,-43.0,-23.25
1469,-43.0,-23.0
1470,-43.0,-22.5
1471,-43.0,-22.25
1472,-43.0,-2.25
1473,-43.0,-2.0
1474,-43.0,-1.75
1475,-43.0,-1.5
1476,-43.0,-1.25
1477,-43.0,-1.0
1478,-43.0,-0.75
1479,-43.0,-0.5
1480,-43.0,-0.25
1481,-43.0,0.0
1482,-43.0,0.25
1483,-43.0,0.5
1484,-43.0,0.75
1485,-43.0,1.0
1486,-43.0,1.25
1487,-42.75,-26.25
1488,-42.75,-26.0
1489,-42.75,-25.75
1490,-42.75,-25.5
1491,-42.75,-25.25
1492,-42.75,-25.0
1493,-42.75,-24.75
1494,-42.75,-24.5
1495,-42.75,-24.25
1496,-42.75,-24.0
1497,-42.75,-23.75
1498,-42.75,-23.5
1499,-42.75,-23.25
1500,-42.75,-23.0
1501,-42.75,-22.5
1502,-42.75,-22.25
1503,-42.75,-22.0
1504,-42.75,-2.5
1505,-42.75,-2.25
1506,-42.75,-2.0
1507,-42.75,-1.75
1508,-42.75,-1.5
1509,-42.75,-1.25
1510,-42.75,-1.0
1511,-42.75,-0.75
1512,-42.75,-0.5
1513,-42.75,-0.25
1514,-42.75,0.0
1515,-42.75,0.25
1516,-42.75,0.5
1517,-42.75,0.75
1518,-42.75,1.0
1519,-42.75,1.25
1520,-42.5,-26.25
1521,-42.5,-26.0
1522,-42.5,-25.75
1523,-42.5,-25.5
1524,-42.5,-25.25
1525,-42.5,-25.0
1526,-42.5,-24.75
1527,-42.5,-24.5
1528,-42.5,-24.25
1529,-42.5,-24.0
1530,-42.5,-23.75
1531,-42.5,-23.5
1532,-42.5,-23.25
1533,-42.5,-23.0
1534,-42.5,-22.5
1535,-42.5,-22.25
1536,-42.5,-22.0
1537,-42.5,-2.5
1538,-42.5,-2.25
1539,-42.5,-2.0
1540,-42.5,-1.75
1541,-42.5,-1.5
1542,-42.5,-1.25
1543,-42.5,-1.0
1544,-42.5,-0.75
1545,-42.5,-0.5
1546,-42.5,-0.25
1547,-42.5,0.0
1548,-42.5,0.25
1549,-42.5,0.5
1550,-42.5,0.75
1551,-42.5,1.0
1552,-42.25,-26.25
1553,-42.25,-26.0
1554,-42.25,-25.75
1555,-42.25,-25.5
1556,-42.25,-25.25
1557,-42.25,-25.0
1558,-42.25,-24.75
1559,-42.25,-24.5
1560,-42.25,-24.25
1561,-42.25,-24.0
1562,-42.25,-23.75
1563,-42.25,-23.5
1564,-42.25,-23.25
1565,-42.25,-23.0
1566,-42.25,-22.5
1567,-42.25,-22.25
1568,-42.25,-22.0
1569,-42.25,-21.75
1570,-42.25,-21.5
1571,-42.25,-2.5
1572,-42.25,-2.25
1573,-42.25,-2.0
1574,-42.25,-1.75
1575,-42.25,-1.5
1576,-42.25,-1.25
1577,-42.25,-1.0
1578,-42.25,-0.75
1579,-42.25,-0.5
1580,-42.25,-0.25
1581,-42.25,0.0
1582,-42.25,0.25
1583,-42.25,0.5
1584,-42.25,0.75
1585,-42.0,-26.25
1586,-42.0,-26.0
1587,-42.0,-25.75
1588,-42.0,-25.5
1589,-42.0,-25.25
1590,-42.0,-25.0
1591,-42.0,-24.75
1592,-42.0,-24.5
1593,-42.0,-24.25
1594,-42.0,-24.0
1595,-42.0,-23.75
1596,-42.0,-23.5
1597,-42.0,-23.25
1598,-42.0,-22.5
1599,-42.0,-22.25
1600,-42.0,-22.0
1601,-42.0,-21.75
1602,-42.0,-21.5
1603,-42.0,-21.25
1604,-42.0,-21.0
1605,-42.0,-2.5
1606,-42.0,-2.25
1607,-42.0,-2.0
1608,-42.0,-1.75
1609,-42.0,-1.5
1610,-42.0,-1.25
1611,-42.0,-1.0
1612,-42.0,-0.75
1613,-42.0,-0.5
1614,-42.0,-0.25
1615,-42.0,0.0
1616,-42.0,0.25
1617,-42.0,0.5
1618,-41.75,-26.25
1619,-41.75,-26.0
1620,-41.75,-25.75
1621,-41.75,-25.5
1622,-41.75,-25.25
1623,-41.75,-25.0
1624,-41.75,-24.75
1625,-41.75,-24.5
1626,-41.75,-24.25
1627,-41.75,-24.0
1628,-41.75,-23.75
1629,-41.75,-23.5
1630,-41.75,-23.25
1631,-41.75,-23.0
1632,-41.75,-22.75
1633,-41.75,-22.5
1634,-41.75,-22.25
1635,-41.75,-22.0
1636,-41.75,-21.0
1637,-41.75,-20.75
1638,-41.75,-2.75
1639,-41.75,-2.5
1640,-41.75,-2.25
1641,-41.75,-2.0
1642,-41.75,-1.75
1643,-41.75,-1.5
1644,-41.75,-1.25
1645,-41.75,-1.0
1646,-41.75,-0.75
1647,-41.75,-0.5
1648,-41.75,-0.25
1649,-41.75,0.0
1650,-41.75,0.25
1651,-41.75,0.5
1652,-41.5,-26.25
1653,-41.5,-26.0
1654,-41.5,-25.75
1655,-41.5,-25.5
1656,-41.5,-25.25
1657,-41.5,-25.0
1658,-41.5,-24.75
1659,-41.5,-24.5
1660,-41.5,-24.25
1661,-41.5,-24.0
1662,-41.5,-23.75
1663,-41.5,-23.5
1664,-41.5,-23.25
1665,-41.5,-23.0
1666,-41.5,-22.75
1667,-41.5,-22.5
1668,-41.5,-2.75
1669,-41.5,-2.5
1670,-41.5,-2.25
1671,-41.5,-2.0
1672,-41.5,-1.75
1673,-41.5,-1.5
1674,-41.5,-1.25
1675,-41.5,-1.0
1676,-41.5,-0.75
1677,-41.5,-0.5
1678,-41.5,-0.25
1679,-41.5,0.0
1680,-41.5,0.25
1681,-41.5,0.5
1682,-41.25,-26.25
1683,-41.25,-26.0
1684,-41.25,-25.75
1685,-41.25,-25.5
1686,-41.25,-25.25
1687,-41.25,-25.0
1688,-41.25,-24.75
1689,-41.25,-24.5
1690,-41.25,-24.25
1691,-41.25,-24.0
1692,-41.25,-23.75
1693,-41.25,-23.5
1694,-41.25,-23.25
1695,-41.25,-23.0
1696,-41.25,-22.75
1697,-41.25,-22.5
1698,-41.25,-22.25
1699,-41.25,-2.75
1700,-41.25,-2.5
1701,-41.25,-2.25
1702,-41.25,-2.0
1703,-41.25,-1.75
1704,-41.25,-1.5
1705,-41.25,-1.25
1706,-41.25,-1.0
1707,-41.25,-0.75
1708,-41.25,-0.5
1709,-41.25,-0.25
1710,-41.25,0.0
1711,-41.25,0.25
1712,-41.25,0.5
1713,-41.0,-26.0
1714,-41.0,-25.75
1715,-41.0,-25.5
1716,-41.0,-25.25
1717,-41.0,-25.0
1718,-41.0,-24.75
1719,-41.0,-24.5
1720,-41.0,-24.25
1721,-41.0,-24.0
1722,-41.0,-23.75
1723,-41.0,-23.5
1724,-41.0,-23.25
1725,-41.0,-23.0
1726,-41.0,-22.75
1727,-41.0,-22.5
1728,-41.0,-22.25
1729,-41.0,-22.0
1730,-41.0,-21.75
1731,-41.0,-21.5
1732,-41.0,-2.75
1733,-41.0,-2.5
1734,-41.0,-2.25
1735,-41.0,-2.0
1736,-41.0,-1.75
1737,-41.0,-1.5
1738,-41.0,-1.25
1739,-41.0,-1.0
1740,-41.0,-0.75
1741,-41.0,-0.5
1742,-41.0,-0.25
1743,-41.0,0.0
1744,-41.0,0.25
1745,-41.0,0.5
1746,-40.75,-26.0
1747,-40.75,-25.75
1748,-40.75,-25.5
1749,-40.75,-25.25
1750,-40.75,-25.0
1751,-40.75,-24.75
1752,-40.75,-24.5
1753,-40.75,-24.25
1754,-40.75,-24.0
1755,-40.75,-23.75
1756,-40.75,-23.5
1757,-40.75,-23.25
1758,-40.75,-23.0
1759,-40.75,-22.75
1760,-40.75,-22.5
1761,-40.75,-22.25
1762,-40.75,-22.0
1763,-40.75,-21.75
1764,-40.75,-21.5
1765,-40.75,-21.25
1766,-40.75,-21.0
1767,-40.75,-20.5
1768,-40.75,-2.75
1769,-40.75,-2.5
1770,-40.75,-2.25
1771,-40.75,-2.0
1772,-40.75,-1.75
1773,-40.75,-1.5
1774,-40.75,-1.25
1775,-40.75,-1.0
1776,-40.75,-0.75
1777,-40.75,-0.5
1778,-40.75,-0.25
1779,-40.75,0.0
1780,-40.75,0.25
1781,-40.75,0.5
1782,-40.5,-26.0
1783,-40.5,-25.75
1784,-40.5,-25.5
1785,-40.5,-25.25
1786,-40.5,-25.0
1787,-40.5,-24.75
1788,-40.5,-24.5
1789,-40.5,-24.25
1790,-40.5,-24.0
1791,-40.5,-23.75
1792,-40.5,-23.5
1793,-40.5,-23.25
1794,-40.5,-23.0
1795,-40.5,-22.75
1796,-40.5,-22.5
1797,-40.5,-22.25
1798,-40.5,-22.0
1799,-40.5,-21.75
1800,-40.5,-21.5
1801,-40.5,-21.25
1802,-40.5,-21.0
1803,-40.5,-20.75
1804,-40.5,-20.5
1805,-40.5,-15.75
1806,-40.5,-6.75
1807,-40.5,-2.75
1808,-40.5,-2.5
1809,-40.5,-2.25
1810,-40.5,-2.0
1811,-40.5,-1.75
1812,-40.5,-1.5
1813,-40.5,-1.25
1814,-40.5,-1.0
1815,-40.5,-0.75
1816,-40.5,-0.5
1817,-40.5,-0.25
1818,-40.5,0.0
1819,-40.5,0.25
1820,-40.5,0.5
1821,-40.25,-25.75
1822,-40.25,-25.5
1823,-40.25,-25.25
1824,-40.25,-25.0
1825,-40.25,-24.75
1826,-40.25,-24.5
1827,-40.25,-24.25
1828,-40.25,-24.0
1829,-40.25,-23.75
1830,-40.25,-23.5
1831,-40.25,-23.25
1832,-40.25,-23.0
1833,-40.25,-22.75
1834,-40.25,-22.5
1835,-40.25,-22.25
1836,-40.25,-22.0
1837,-40.25,-21.75
1838,-40.25,-21.5
1839,-40.25,-21.25
1840,-40.25,-21.0
1841,-40.25,-20.75
1842,-40.25,-18.0
1843,-40.25,-2.75
1844,-40.25,-2.5
1845,-40.25,-2.25
1846,-40.25,-2.0
1847,-40.25,-1.75
1848,-40.25,-1.5
1849,-40.25,-1.25
1850,-40.25,-1.0
1851,-40.25,-0.75
1852,-40.25,-0.5
1853,-40.25,-0.25
1854,-40.25,0.0
1855,-40.25,0.25
1856,-40.25,0.5
1857,-40.0,-25.75
1858,-40.0,-25.5
1859,-40.0,-25.25
1860,-40.0,-25.0
1861,-40.0,-24.75
1862,-40.0,-24.5
1863,-40.0,-24.25
1864,-40.0,-24.0
1865,-40.0,-23.75
1866,-40.0,-23.5
1867,-40.0,-23.25
1868,-40.0,-23.0
1869,-40.0,-22.75
1870,-40.0,-22.5
1871,-40.0,-22.25
1872,-40.0,-22.0
1873,-40.0,-21.75
1874,-40.0,-21.5
1875,-40.0,-21.25
1876,-40.0,-21.0
1877,-40.0,-20.75
1878,-40.0,-20.25
1879,-40.0,-20.0
1880,-40.0,-16.0
1881,-40.0,-2.75
1882,-40.0,-2.5
1883,-40.0,-2.25
1884,-40.0,-2.0
1885,-40.0,-1.75
1886,-40.0,-1.5
1887,-40.0,-1.25
1888,-40.0,-1.0
1889,-40.0,-0.75
1890,-40.0,-0.5
1891,-40.0,-0.25
1892,-40.0,0.0
1893,-40.0,0.25
1894,-40.0,0.5
1895,-39.75,-25.5
1896,-39.75,-25.25
1897,-39.75,-25.0
1898,-39.75,-24.75
1899,-39.75,-24.5
1900,-39.75,-24.25
1901,-39.75,-24.0
1902,-39.75,-23.75
1903,-39.75,-23.5
1904,-39.75,-23.25
1905,-39.75,-23.0
1906,-39.75,-22.75
1907,-39.75,-22.5
1908,-39.75,-22.25
1909,-39.75,-22.0
1910,-39.75,-21.75
1911,-39.75,-21.5
1912,-39.75,-21.25
1913,-39.75,-21.0
1914,-39.75,-20.75
1915,-39.75,-20.25
1916,-39.75,-20.0
1917,-39.75,-19.75
1918,-39.75,-19.5
1919,-39.75,-19.25
1920,-39.75,-8.75
1921,-39.75,-2.75
1922,-39.75,-2.5
1923,-39.75,-2.25
1924,-39.75,-2.0
1925,-39.75,-1.75
1926,-39.75,-1.5
1927,-39.75,-1.25
1928,-39.75,-1.0
1929,-39.75,-0.75
1930,-39.75,-0.5
1931,-39.75,-0.25
1932,-39.75,0.0
1933,-39.75,0.25
1934,-39.5,-25.25
1935,-39.5,-25.0
1936,-39.5,-24.75
1937,-39.5,-24.5
1938,-39.5,-24.25
1939,-39.5,-24.0
1940,-39.5,-23.75
1941,-39.5,-23.5
1942,-39.5,-23.25
1943,-39.5,-23.0
1944,-39.5,-22.75
1945,-39.5,-22.5
1946,-39.5,-22.25
1947,-39.5,-22.0
1948,-39.5,-21.75
1949,-39.5,-21.5
1950,-39.5,-21.25
1951,-39.5,-21.0
1952,-39.5,-20.75
1953,-39.5,-20.25
1954,-39.5,-20.0
1955,-39.5,-19.75
1956,-39.5,-19.5
1957,-39.5,-19.25
1958,-39.5,-19.0
1959,-39.5,-18.75
1960,-39.5,-18.5
1961,-39.5,-18.25
1962,-39.5,-7.5
1963,-39.5,-3.0
1964,-39.5,-2.75
1965,-39.5,-2.5
1966,-39.5,-2.25
1967,-39.5,-2.0
1968,-39.5,-1.75
1969,-39.5,-1.5
1970,-39.5,-1.25
1971,-39.5,-1.0
1972,-39.5,-0.75
1973,-39.5,-0.5
1974,-39.5,-0.25
1975,-39.5,0.0
1976,-39.5,0.25
1977,-39.25,-25.0
1978,-39.25,-24.75
1979,-39.25,-24.5
1980,-39.25,-24.25
1981,-39.25,-24.0
1982,-39.25,-23.75
1983,-39.25,-23.5
1984,-39.25,-23.25
1985,-39.25,-23.0
1986,-39.25,-22.75
1987,-39.25,-22.5
1988,-39.25,-22.25
1989,-39.25,-22.0
1990,-39.25,-21.75
1991,-39.25,-21.5
1992,-39.25,-21.25
1993,-39.25,-21.0
1994,-39.25,-20.75
1995,-39.25,-20.25
1996,-39.25,-20.0
1997,-39.25,-19.75
1998,-39.25,-19.5
1999,-39.25,-19.25
2000,-39.25,-19.0
2001,-39.25,-18.75
2002,-39.25,-18.5
2003,-39.25,-18.25
2004,-39.25,-18.0
2005,-39.25,-3.0
2006,-39.25,-2.75
2007,-39.25,-2.5
2008,-39.25,-2.25
2009,-39.25,-2.0
2010,-39.25,-1.75
2011,-39.25,-1.5
2012,-39.25,-1.25
2013,-39.25,-1.0
2014,-39.25,-0.75
2015,-39.25,-0.5
2016,-39.25,-0.25
2017,-39.25,0.0
2018,-39.25,0.25
2019,-39.0,-24.75
2020,-39.0,-24.5
2021,-39.0,-24.25
2022,-39.0,-24.0
2023,-39.0,-23.75
2024,-39.0,-23.5
2025,-39.0,-23.25
2026,-39.0,-23.0
2027,-39.0,-22.75
2028,-39.0,-22.5
2029,-39.0,-22.25
2030,-39.0,-22.0
2031,-39.0,-21.75
2032,-39.0,-21.5
2033,-39.0,-21.25
2034,-39.0,-21.0
2035,-39.0,-20.75
2036,-39.0,-20.25
2037,-39.0,-20.0
2038,-39.0,-19.75
2039,-39.0,-19.5
2040,-39.0,-19.25
2041,-39.0,-19.0
2042,-39.0,-18.75
2043,-39.0,-18.5
2044,-39.0,-18.25
2045,-39.0,-18.0
2046,-39.0,-17.75
2047,-39.0,-17.5
2048,-39.0,-17.25
2049,-39.0,-17.0
2050,-39.0,-16.75
2051,-39.0,-16.5
2052,-39.0,-15.0
2053,-39.0,-14.75
2054,-39.0,-14.5
2055,-39.0,-3.25
2056,-39.0,-3.0
2057,-39.0,-2.75
2058,-39.0,-2.5
2059,-39.0,-2.25
2060,-39.0,-2.0
2061,-39.0,-1.75
2062,-39.0,-1.5
2063,-39.0,-1.25
2064,-39.0,-1.0
2065,-39.0,-0.75
2066,-39.0,-0.5
2067,-39.0,-0.25
2068,-39.0,0.0
2069,-39.0,0.25
2070,-38.75,-24.5
2071,-38.75,-24.25
2072,-38.75,-24.0
2073,-38.75,-23.75
2074,-38.75,-23.5
2075,-38.75,-23.25
2076,-38.75,-23.0
2077,-38.75,-22.75
2078,-38.75,-22.5
2079,-38.75,-22.25
2080,-38.75,-22.0
2081,-38.75,-21.75
2082,-38.75,-21.5
2083,-38.75,-21.25
2084,-38.75,-21.0
2085,-38.75,-20.75
2086,-38.75,-20.25
2087,-38.75,-20.0
2088,-38.75,-19.75
2089,-38.75,-19.5
2090,-38.75,-19.25
2091,-38.75,-19.0
2092,-38.75,-18.75
2093,-38.75,-18.5
2094,-38.75,-18.25
2095,-38.75,-18.0
2096,-38.75,-17.75
2097,-38.75,-17.5
2098,-38.75,-17.25
2099,-38.75,-17.0
2100,-38.75,-16.5
2101,-38.75,-16.25
2102,-38.75,-16.0
2103,-38.75,-15.75
2104,-38.75,-15.5
2105,-38.75,-15.25
2106,-38.75,-15.0
2107,-38.75,-14.75
2108,-38.75,-14.5
2109,-38.75,-14.25
2110,-38.75,-14.0
2111,-38.75,-13.75
2112,-38.75,-13.5
2113,-38.75,-13.25
2114,-38.75,-7.0
2115,-38.75,-3.5
2116,-38.75,-3.25
2117,-38.75,-3.0
2118,-38.75,-2.75
2119,-38.75,-2.5
2120,-38.75,-2.25
2121,-38.75,-2.0
2122,-38.75,-1.75
2123,-38.75,-1.5
2124,-38.75,-1.25
2125,-38.75,-1.0
2126,-38.75,-0.75
2127,-38.75,-0.5
2128,-38.75,-0.25
2129,-38.75,0.0
2130,-38.5,-24.25
2131,-38.5,-24.0
2132,-38.5,-23.75
2133,-38.5,-23.5
2134,-38.5,-23.25
2135,-38.5,-23.0
2136,-38.5,-22.75
2137,-38.5,-22.5
2138,-38.5,-22.25
2139,-38.5,-22.0
2140,-38.5,-21.75
2141,-38.5,-21.5
2142,-38.5,-21.25
2143,-38.5,-21.0
2144,-38.5,-20.75
2145,-38.5,-20.25
2146,-38.5,-20.0
2147,-38.5,-19.75
2148,-38.5,-19.5
2149,-38.5,-19.25
2150,-38.5,-19.0
2151,-38.5,-18.75
2152,-38.5,-18.5
2153,-38.5,-18.25
2154,-38.5,-18.0
2155,-38.5,-17.75
2156,-38.5,-17.5
2157,-38.5,-17.25
2158,-38.5,-17.0
2159,-38.5,-16.75
2160,-38.5,-16.5
2161,-38.5,-16.25
2162,-38.5,-16.0
2163,-38.5,-15.75
2164,-38.5,-15.5
2165,-38.5,-15.25
2166,-38.5,-15.0
2167,-38.5,-14.75
2168,-38.5,-14.5
2169,-38.5,-14.25
2170,-38.5,-14.0
2171,-38.5,-13.75
2172,-38.5,-13.5
2173,-38.5,-13.25
2174,-38.5,-13.0
2175,-38.5,-6.25
2176,-38.5,-3.5
2177,-38.5,-3.25
2178,-38.5,-3.0
2179,-38.5,-2.75
2180,-38.5,-2.5
2181,-38.5,-2.25
2182,-38.5,-2.0
2183,-38.5,-1.75
2184,-38.5,-1.5
2185,-38.5,-1.25
2186,-38.5,-1.0
2187,-38.5,-0.75
2188,-38.5,-0.5
2189,-38.5,-0.25
2190,-38.5,0.0
2191,-38.25,-24.0
2192,-38.25,-23.75
2193,-38.25,-23.5
2194,-38.25,-23.25
2195,-38.25,-23.0
2196,-38.25,-22.75
2197,-38.25,-22.5
2198,-38.25,-22.25
2199,-38.25,-22.0
2200,-38.25,-21.75
2201,-38.25,-21.5
2202,-38.25,-21.25
2203,-38.25,-21.0
2204,-38.25,-20.75
2205,-38.25,-20.25
2206,-38.25,-20.0
2207,-38.25,-19.75
2208,-38.25,-19.5
2209,-38.25,-19.25
2210,-38.25,-19.0
2211,-38.25,-18.75
2212,-38.25,-18.5
2213,-38.25,-18.25
2214,-38.25,-18.0
2215,-38.25,-17.75
2216,-38.25,-17.5
2217,-38.25,-17.25
2218,-38.25,-17.0
2219,-38.25,-16.75
2220,-38.25,-16.5
2221,-38.25,-16.25
2222,-38.25,-16.0
2223,-38.25,-15.75
2224,-38.25,-15.5
2225,-38.25,-15.25
2226,-38.25,-15.0
2227,-38.25,-14.75
2228,-38.25,-14.5
2229,-38.25,-14.25
2230,-38.25,-14.0
2231,-38.25,-13.75
2232,-38.25,-13.5
2233,-38.25,-13.25
2234,-38.25,-13.0
2235,-38.25,-3.75
2236,-38.25,-3.5
2237,-38.25,-3.25
2238,-38.25,-3.0
2239,-38.25,-2.75
2240,-38.25,-2.5
2241,-38.25,-2.25
2242,-38.25,-2.0
2243,-38.25,-1.75
2244,-38.25,-1.5
2245,-38.25,-1.25
2246,-38.25,-1.0
2247,-38.25,-0.75
2248,-38.25,-0.5
2249,-38.25,-0.25
2250,-38.25,0.0
2251,-38.0,-23.75
2252,-38.0,-23.5
2253,-38.0,-23.25
